day,location,temperature
1996-05-07,rkm483,9.982000000000001
1996-05-07,rkm470,10.642999999999999
1996-05-07,rkm440,
1996-05-07,rkm485,9.881
1996-05-07,rkm479,10.185
1996-05-07,rkm444,11.965
1996-05-07,rkm450,
1996-05-08,rkm450,
1996-05-08,rkm440,
1996-05-08,rkm485,9.958
1996-05-08,rkm444,12.134
1996-05-08,rkm479,10.276
1996-05-08,rkm470,10.754000000000001
1996-05-08,rkm483,10.064
1996-05-09,rkm470,10.797
1996-05-09,rkm444,12.134
1996-05-09,rkm440,
1996-05-09,rkm483,10.129
1996-05-09,rkm479,10.335
1996-05-09,rkm485,10.027000000000001
1996-05-09,rkm450,
1996-05-10,rkm485,9.956
1996-05-10,rkm444,11.982999999999999
1996-05-10,rkm483,10.054
1996-05-10,rkm450,
1996-05-10,rkm479,10.252
1996-05-10,rkm470,10.697000000000001
1996-05-10,rkm440,
1996-05-11,rkm450,
1996-05-11,rkm479,10.211
1996-05-11,rkm485,9.9
1996-05-11,rkm444,12.027000000000001
1996-05-11,rkm440,
1996-05-11,rkm483,10.003
1996-05-11,rkm470,10.677999999999999
1996-05-12,rkm485,9.907
1996-05-12,rkm470,10.747
1996-05-12,rkm483,10.019
1996-05-12,rkm479,10.243
1996-05-12,rkm440,
1996-05-12,rkm444,12.203
1996-05-12,rkm450,
1996-05-13,rkm440,
1996-05-13,rkm444,12.026
1996-05-13,rkm483,9.987
1996-05-13,rkm479,10.196
1996-05-13,rkm470,10.667
1996-05-13,rkm450,
1996-05-13,rkm485,9.883
1996-05-14,rkm483,9.856
1996-05-14,rkm450,
1996-05-14,rkm470,10.43
1996-05-14,rkm485,9.767999999999999
1996-05-14,rkm479,10.032
1996-05-14,rkm440,
1996-05-14,rkm444,11.578
1996-05-15,rkm485,9.555
1996-05-15,rkm444,11.243
1996-05-15,rkm450,
1996-05-15,rkm440,
1996-05-15,rkm483,9.637
1996-05-15,rkm479,9.802
1996-05-15,rkm470,10.172
1996-05-16,rkm450,
1996-05-16,rkm483,9.602
1996-05-16,rkm485,9.541
1996-05-16,rkm444,10.798
1996-05-16,rkm479,9.724
1996-05-16,rkm470,10.0
1996-05-16,rkm440,
1996-05-17,rkm470,10.802
1996-05-17,rkm450,
1996-05-17,rkm485,9.857999999999999
1996-05-17,rkm483,9.982999999999999
1996-05-17,rkm444,12.439
1996-05-17,rkm479,10.235
1996-05-17,rkm440,
1996-05-18,rkm440,
1996-05-18,rkm450,
1996-05-18,rkm485,10.193999999999999
1996-05-18,rkm470,11.297
1996-05-18,rkm483,10.341
1996-05-18,rkm479,10.635
1996-05-18,rkm444,13.21
1996-05-19,rkm485,10.062000000000001
1996-05-19,rkm470,10.732000000000001
1996-05-19,rkm479,10.33
1996-05-19,rkm444,11.895
1996-05-19,rkm440,
1996-05-19,rkm450,
1996-05-19,rkm483,10.151
1996-05-20,rkm479,10.437000000000001
1996-05-20,rkm440,
1996-05-20,rkm450,
1996-05-20,rkm483,10.305
1996-05-20,rkm485,10.238999999999999
1996-05-20,rkm470,10.734000000000002
1996-05-20,rkm444,11.594000000000001
1996-05-21,rkm479,10.276
1996-05-21,rkm440,
1996-05-21,rkm470,10.530999999999999
1996-05-21,rkm483,10.162
1996-05-21,rkm444,11.267999999999999
1996-05-21,rkm485,10.106
1996-05-21,rkm450,
1996-05-22,rkm444,11.699000000000002
1996-05-22,rkm483,10.366
1996-05-22,rkm450,
1996-05-22,rkm479,10.503
1996-05-22,rkm485,10.298
1996-05-22,rkm440,
1996-05-22,rkm470,10.81
1996-05-23,rkm483,10.454
1996-05-23,rkm479,10.581
1996-05-23,rkm440,
1996-05-23,rkm470,10.866
1996-05-23,rkm444,11.69
1996-05-23,rkm450,
1996-05-23,rkm485,10.390999999999998
1996-05-24,rkm444,11.491
1996-05-24,rkm479,10.3
1996-05-24,rkm440,
1996-05-24,rkm470,10.606
1996-05-24,rkm450,
1996-05-24,rkm485,10.096
1996-05-24,rkm483,10.164
1996-05-25,rkm485,10.290999999999999
1996-05-25,rkm440,
1996-05-25,rkm450,
1996-05-25,rkm483,10.335
1996-05-25,rkm479,10.424000000000001
1996-05-25,rkm470,10.623
1996-05-25,rkm444,11.200999999999999
1996-05-26,rkm485,10.368
1996-05-26,rkm450,
1996-05-26,rkm479,10.7
1996-05-26,rkm444,12.642999999999999
1996-05-26,rkm440,
1996-05-26,rkm470,11.2
1996-05-26,rkm483,10.478
1996-05-27,rkm450,
1996-05-27,rkm485,10.487
1996-05-27,rkm483,10.604000000000001
1996-05-27,rkm479,10.839
1996-05-27,rkm470,11.367
1996-05-27,rkm444,12.892999999999999
1996-05-27,rkm440,
1996-05-28,rkm450,
1996-05-28,rkm470,11.152999999999999
1996-05-28,rkm479,10.652000000000001
1996-05-28,rkm483,10.43
1996-05-28,rkm485,10.319
1996-05-28,rkm444,12.600999999999999
1996-05-28,rkm440,
1996-05-29,rkm485,9.962
1996-05-29,rkm444,12.087
1996-05-29,rkm440,
1996-05-29,rkm450,
1996-05-29,rkm470,10.739
1996-05-29,rkm479,10.272
1996-05-29,rkm483,10.065
1996-05-30,rkm440,
1996-05-30,rkm479,10.171
1996-05-30,rkm483,9.997
1996-05-30,rkm470,10.562999999999999
1996-05-30,rkm485,9.911
1996-05-30,rkm444,11.694
1996-05-30,rkm450,
1996-05-31,rkm440,
1996-05-31,rkm483,11.23
1996-05-31,rkm450,
1996-05-31,rkm479,11.265
1996-05-31,rkm444,11.572000000000001
1996-05-31,rkm470,11.344000000000001
1996-05-31,rkm485,11.213
1996-06-01,rkm483,11.43
1996-06-01,rkm450,
1996-06-01,rkm479,11.57
1996-06-01,rkm440,
1996-06-01,rkm470,11.885
1996-06-01,rkm485,11.36
1996-06-01,rkm444,12.796
1996-06-02,rkm450,
1996-06-02,rkm483,11.422
1996-06-02,rkm485,11.370999999999999
1996-06-02,rkm479,11.524000000000001
1996-06-02,rkm440,
1996-06-02,rkm444,12.421
1996-06-02,rkm470,11.755
1996-06-03,rkm483,11.423
1996-06-03,rkm470,11.735
1996-06-03,rkm440,
1996-06-03,rkm485,11.376
1996-06-03,rkm450,
1996-06-03,rkm444,12.357999999999999
1996-06-03,rkm479,11.519
1996-06-04,rkm479,11.522
1996-06-04,rkm483,11.42
1996-06-04,rkm470,11.751
1996-06-04,rkm440,
1996-06-04,rkm450,
1996-06-04,rkm485,11.37
1996-06-04,rkm444,12.412
1996-06-05,rkm485,11.331
1996-06-05,rkm450,
1996-06-05,rkm479,11.485999999999999
1996-06-05,rkm470,11.718
1996-06-05,rkm440,
1996-06-05,rkm483,11.382
1996-06-05,rkm444,12.390999999999998
1996-06-06,rkm479,11.458
1996-06-06,rkm440,
1996-06-06,rkm470,11.706
1996-06-06,rkm450,
1996-06-06,rkm483,11.347999999999999
1996-06-06,rkm444,12.422
1996-06-06,rkm485,11.293
1996-06-07,rkm479,11.475
1996-06-07,rkm440,
1996-06-07,rkm450,
1996-06-07,rkm444,12.527000000000001
1996-06-07,rkm470,11.745
1996-06-07,rkm483,11.355
1996-06-07,rkm485,11.295
1996-06-08,rkm450,
1996-06-08,rkm440,
1996-06-08,rkm485,11.239
1996-06-08,rkm444,12.525
1996-06-08,rkm479,11.427
1996-06-08,rkm470,11.709000000000001
1996-06-08,rkm483,11.300999999999998
1996-06-09,rkm440,
1996-06-09,rkm479,11.334000000000001
1996-06-09,rkm470,11.604000000000001
1996-06-09,rkm450,
1996-06-09,rkm485,11.154000000000002
1996-06-09,rkm444,12.386
1996-06-09,rkm483,11.214
1996-06-10,rkm470,11.573
1996-06-10,rkm479,11.321
1996-06-10,rkm485,11.154000000000002
1996-06-10,rkm444,12.3
1996-06-10,rkm440,
1996-06-10,rkm450,
1996-06-10,rkm483,11.209000000000001
1996-06-11,rkm479,11.339
1996-06-11,rkm440,
1996-06-11,rkm483,11.215
1996-06-11,rkm485,11.152999999999999
1996-06-11,rkm444,12.427
1996-06-11,rkm470,11.619000000000002
1996-06-11,rkm450,
1996-06-12,rkm485,11.152000000000001
1996-06-12,rkm483,11.22
1996-06-12,rkm479,11.356
1996-06-12,rkm470,11.663
1996-06-12,rkm444,12.55
1996-06-12,rkm440,
1996-06-12,rkm450,
1996-06-13,rkm470,11.640999999999998
1996-06-13,rkm450,
1996-06-13,rkm483,11.177
1996-06-13,rkm479,11.32
1996-06-13,rkm444,12.569
1996-06-13,rkm440,
1996-06-13,rkm485,11.106
1996-06-14,rkm440,
1996-06-14,rkm450,
1996-06-14,rkm483,11.157
1996-06-14,rkm479,11.294
1996-06-14,rkm485,11.089
1996-06-14,rkm470,11.600999999999999
1996-06-14,rkm444,12.49
1996-06-15,rkm470,11.593
1996-06-15,rkm444,12.564
1996-06-15,rkm479,11.257
1996-06-15,rkm483,11.107999999999999
1996-06-15,rkm440,
1996-06-15,rkm485,11.034
1996-06-15,rkm450,
1996-06-16,rkm470,11.642999999999999
1996-06-16,rkm444,12.722000000000001
1996-06-16,rkm485,11.022
1996-06-16,rkm440,
1996-06-16,rkm483,11.104000000000001
1996-06-16,rkm450,
1996-06-16,rkm479,11.27
1996-06-17,rkm450,
1996-06-17,rkm485,10.992
1996-06-17,rkm444,12.673
1996-06-17,rkm470,11.607000000000001
1996-06-17,rkm479,11.238
1996-06-17,rkm483,11.074000000000002
1996-06-17,rkm440,
1996-06-18,rkm450,
1996-06-18,rkm470,11.547
1996-06-18,rkm485,10.98
1996-06-18,rkm444,12.53
1996-06-18,rkm440,
1996-06-18,rkm479,11.206
1996-06-18,rkm483,11.055
1996-06-19,rkm483,11.015999999999998
1996-06-19,rkm450,
1996-06-19,rkm470,11.362
1996-06-19,rkm440,
1996-06-19,rkm485,10.963
1996-06-19,rkm479,11.122
1996-06-19,rkm444,12.055
1996-06-20,rkm444,12.43
1996-06-20,rkm440,
1996-06-20,rkm483,11.128
1996-06-20,rkm470,11.562000000000001
1996-06-20,rkm479,11.262
1996-06-20,rkm485,11.062000000000001
1996-06-20,rkm450,
1996-06-21,rkm485,11.075
1996-06-21,rkm450,
1996-06-21,rkm470,11.610999999999999
1996-06-21,rkm479,11.289000000000001
1996-06-21,rkm440,
1996-06-21,rkm483,11.145999999999999
1996-06-21,rkm444,12.540999999999999
1996-06-22,rkm483,10.812000000000001
1996-06-22,rkm470,11.404000000000002
1996-06-22,rkm479,10.994000000000002
1996-06-22,rkm485,10.722000000000001
1996-06-22,rkm440,
1996-06-22,rkm450,
1996-06-22,rkm444,12.587
1996-06-23,rkm479,10.867
1996-06-23,rkm450,
1996-06-23,rkm470,11.196
1996-06-23,rkm483,10.720999999999998
1996-06-23,rkm485,10.649000000000001
1996-06-23,rkm440,
1996-06-23,rkm444,12.145
1996-06-24,rkm479,10.725999999999999
1996-06-24,rkm483,10.565999999999999
1996-06-24,rkm470,11.087
1996-06-24,rkm450,
1996-06-24,rkm440,
1996-06-24,rkm444,12.129000000000001
1996-06-24,rkm485,10.485999999999999
1996-06-25,rkm450,
1996-06-25,rkm483,10.787
1996-06-25,rkm440,
1996-06-25,rkm479,10.964
1996-06-25,rkm444,12.511
1996-06-25,rkm470,11.360999999999999
1996-06-25,rkm485,10.699000000000002
1996-06-26,rkm450,
1996-06-26,rkm479,10.672
1996-06-26,rkm470,10.613
1996-06-26,rkm440,
1996-06-26,rkm483,10.698
1996-06-26,rkm485,10.712
1996-06-26,rkm444,10.442
1996-06-27,rkm485,10.63
1996-06-27,rkm440,
1996-06-27,rkm479,11.042
1996-06-27,rkm470,11.661
1996-06-27,rkm450,
1996-06-27,rkm483,10.767000000000001
1996-06-27,rkm444,13.449000000000002
1996-06-28,rkm444,15.011
1996-06-28,rkm450,
1996-06-28,rkm440,
1996-06-28,rkm470,12.194
1996-06-28,rkm479,11.219000000000001
1996-06-28,rkm485,10.57
1996-06-28,rkm483,10.786
1996-06-29,rkm450,
1996-06-29,rkm485,10.692
1996-06-29,rkm444,15.333
1996-06-29,rkm470,12.389000000000001
1996-06-29,rkm440,
1996-06-29,rkm483,10.918
1996-06-29,rkm479,11.370999999999999
1996-06-30,rkm470,12.411
1996-06-30,rkm444,15.41
1996-06-30,rkm485,10.682
1996-06-30,rkm479,11.373
1996-06-30,rkm483,10.912
1996-06-30,rkm450,
1996-06-30,rkm440,
1996-07-01,rkm470,12.345
1996-07-01,rkm483,10.890999999999998
1996-07-01,rkm479,11.339
1996-07-01,rkm440,
1996-07-01,rkm444,15.254000000000001
1996-07-01,rkm485,10.668
1996-07-01,rkm450,
1996-07-02,rkm450,
1996-07-02,rkm440,
1996-07-02,rkm470,12.4
1996-07-02,rkm483,10.960999999999999
1996-07-02,rkm444,15.28
1996-07-02,rkm479,11.404000000000002
1996-07-02,rkm485,10.74
1996-07-03,rkm485,10.731
1996-07-03,rkm479,11.398
1996-07-03,rkm450,
1996-07-03,rkm444,15.289000000000001
1996-07-03,rkm440,
1996-07-03,rkm483,10.953
1996-07-03,rkm470,12.398
1996-07-04,rkm450,
1996-07-04,rkm444,15.254000000000001
1996-07-04,rkm440,
1996-07-04,rkm470,12.41
1996-07-04,rkm485,10.77
1996-07-04,rkm479,11.425999999999998
1996-07-04,rkm483,10.988
1996-07-05,rkm450,
1996-07-05,rkm485,10.747
1996-07-05,rkm479,11.402000000000001
1996-07-05,rkm483,10.965
1996-07-05,rkm440,
1996-07-05,rkm470,12.384
1996-07-05,rkm444,15.224
1996-07-06,rkm450,
1996-07-06,rkm470,12.421
1996-07-06,rkm479,11.47
1996-07-06,rkm485,10.837
1996-07-06,rkm444,15.168
1996-07-06,rkm440,
1996-07-06,rkm483,11.048
1996-07-07,rkm440,
1996-07-07,rkm444,15.243
1996-07-07,rkm483,11.114
1996-07-07,rkm485,10.902999999999999
1996-07-07,rkm450,
1996-07-07,rkm470,12.49
1996-07-07,rkm479,11.538
1996-07-08,rkm440,
1996-07-08,rkm485,11.02
1996-07-08,rkm470,12.627
1996-07-08,rkm479,11.663
1996-07-08,rkm444,15.414000000000001
1996-07-08,rkm483,11.234000000000002
1996-07-08,rkm450,
1996-07-09,rkm479,11.498
1996-07-09,rkm485,11.02
1996-07-09,rkm444,14.287
1996-07-09,rkm440,
1996-07-09,rkm450,
1996-07-09,rkm470,12.215
1996-07-09,rkm483,11.179
1996-07-10,rkm483,11.137
1996-07-10,rkm444,12.842
1996-07-10,rkm485,11.05
1996-07-10,rkm479,11.312000000000001
1996-07-10,rkm440,
1996-07-10,rkm450,
1996-07-10,rkm470,11.705
1996-07-11,rkm440,
1996-07-11,rkm470,11.624
1996-07-11,rkm483,11.024000000000001
1996-07-11,rkm444,12.824000000000002
1996-07-11,rkm485,10.932
1996-07-11,rkm450,
1996-07-11,rkm479,11.208
1996-07-12,rkm485,10.714
1996-07-12,rkm483,10.802
1996-07-12,rkm450,
1996-07-12,rkm444,12.523
1996-07-12,rkm470,11.375
1996-07-12,rkm440,
1996-07-12,rkm479,10.978
1996-07-13,rkm440,
1996-07-13,rkm450,
1996-07-13,rkm470,11.365
1996-07-13,rkm444,12.477
1996-07-13,rkm483,10.809000000000001
1996-07-13,rkm485,10.724
1996-07-13,rkm479,10.98
1996-07-14,rkm479,11.192
1996-07-14,rkm470,11.584000000000001
1996-07-14,rkm450,
1996-07-14,rkm440,
1996-07-14,rkm483,11.017999999999999
1996-07-14,rkm485,10.932
1996-07-14,rkm444,12.715
1996-07-15,rkm485,11.037
1996-07-15,rkm450,
1996-07-15,rkm479,11.322000000000001
1996-07-15,rkm440,
1996-07-15,rkm483,11.132
1996-07-15,rkm470,11.75
1996-07-15,rkm444,12.985999999999999
1996-07-16,rkm485,11.203
1996-07-16,rkm450,
1996-07-16,rkm440,
1996-07-16,rkm470,11.878
1996-07-16,rkm444,13.05
1996-07-16,rkm483,11.293
1996-07-16,rkm479,11.472999999999999
1996-07-17,rkm483,11.181
1996-07-17,rkm444,12.987
1996-07-17,rkm450,
1996-07-17,rkm479,11.366
1996-07-17,rkm440,
1996-07-17,rkm485,11.089
1996-07-17,rkm470,11.783
1996-07-18,rkm479,11.267999999999999
1996-07-18,rkm483,11.11
1996-07-18,rkm440,
1996-07-18,rkm450,
1996-07-18,rkm470,11.622
1996-07-18,rkm485,11.032
1996-07-18,rkm444,12.645999999999999
1996-07-19,rkm470,11.594000000000001
1996-07-19,rkm440,
1996-07-19,rkm444,12.547
1996-07-19,rkm485,11.045
1996-07-19,rkm479,11.264000000000001
1996-07-19,rkm483,11.118
1996-07-19,rkm450,
1996-07-20,rkm470,11.613
1996-07-20,rkm483,11.106
1996-07-20,rkm450,
1996-07-20,rkm479,11.262
1996-07-20,rkm444,12.629000000000001
1996-07-20,rkm485,11.027999999999999
1996-07-20,rkm440,
1996-07-21,rkm470,11.604000000000001
1996-07-21,rkm444,12.664000000000001
1996-07-21,rkm450,
1996-07-21,rkm440,
1996-07-21,rkm483,11.074000000000002
1996-07-21,rkm479,11.237
1996-07-21,rkm485,10.993
1996-07-22,rkm485,11.022
1996-07-22,rkm479,11.264000000000001
1996-07-22,rkm483,11.102
1996-07-22,rkm470,11.628
1996-07-22,rkm440,
1996-07-22,rkm444,12.68
1996-07-22,rkm450,
1996-07-23,rkm440,
1996-07-23,rkm444,12.315
1996-07-23,rkm483,11.036
1996-07-23,rkm485,10.970999999999998
1996-07-23,rkm450,
1996-07-23,rkm470,11.462
1996-07-23,rkm479,11.167
1996-07-24,rkm485,10.993
1996-07-24,rkm444,12.265999999999998
1996-07-24,rkm470,11.458
1996-07-24,rkm450,
1996-07-24,rkm440,
1996-07-24,rkm483,11.055
1996-07-24,rkm479,11.179
1996-07-25,rkm483,11.216
1996-07-25,rkm450,
1996-07-25,rkm470,11.709000000000001
1996-07-25,rkm479,11.368
1996-07-25,rkm440,
1996-07-25,rkm485,11.140999999999998
1996-07-25,rkm444,12.694
1996-07-26,rkm450,
1996-07-26,rkm483,11.379000000000001
1996-07-26,rkm470,11.854000000000001
1996-07-26,rkm444,12.802999999999999
1996-07-26,rkm479,11.525
1996-07-26,rkm485,11.307
1996-07-26,rkm440,
1996-07-27,rkm470,11.867
1996-07-27,rkm440,
1996-07-27,rkm444,12.81
1996-07-27,rkm483,11.395999999999999
1996-07-27,rkm485,11.324000000000002
1996-07-27,rkm450,
1996-07-27,rkm479,11.540999999999999
1996-07-28,rkm440,
1996-07-28,rkm483,11.27
1996-07-28,rkm470,11.764000000000001
1996-07-28,rkm450,
1996-07-28,rkm444,12.752
1996-07-28,rkm479,11.422
1996-07-28,rkm485,11.194
1996-07-29,rkm485,11.255999999999998
1996-07-29,rkm450,
1996-07-29,rkm470,11.800999999999998
1996-07-29,rkm440,
1996-07-29,rkm444,12.747
1996-07-29,rkm483,11.328
1996-07-29,rkm479,11.474
1996-07-30,rkm470,11.780999999999999
1996-07-30,rkm444,12.735999999999999
1996-07-30,rkm450,
1996-07-30,rkm440,
1996-07-30,rkm483,11.304
1996-07-30,rkm485,11.231
1996-07-30,rkm479,11.450999999999999
1996-07-31,rkm444,12.777000000000001
1996-07-31,rkm470,11.796
1996-07-31,rkm440,
1996-07-31,rkm485,11.231
1996-07-31,rkm450,
1996-07-31,rkm483,11.306
1996-07-31,rkm479,11.457
1996-08-01,rkm470,11.75
1996-08-01,rkm485,11.231
1996-08-01,rkm444,12.651
1996-08-01,rkm450,
1996-08-01,rkm483,11.3
1996-08-01,rkm440,
1996-08-01,rkm479,11.437999999999999
1996-08-02,rkm470,11.728
1996-08-02,rkm450,
1996-08-02,rkm444,12.53
1996-08-02,rkm440,
1996-08-02,rkm483,11.327
1996-08-02,rkm485,11.265999999999998
1996-08-02,rkm479,11.45
1996-08-03,rkm450,
1996-08-03,rkm440,
1996-08-03,rkm479,11.505
1996-08-03,rkm470,11.784
1996-08-03,rkm485,11.319
1996-08-03,rkm444,12.59
1996-08-03,rkm483,11.380999999999998
1996-08-04,rkm479,11.530999999999999
1996-08-04,rkm440,
1996-08-04,rkm444,12.664000000000001
1996-08-04,rkm450,
1996-08-04,rkm485,11.337
1996-08-04,rkm483,11.401
1996-08-04,rkm470,11.822000000000001
1996-08-05,rkm485,11.388
1996-08-05,rkm483,11.454
1996-08-05,rkm470,11.89
1996-08-05,rkm444,12.761
1996-08-05,rkm440,
1996-08-05,rkm479,11.588
1996-08-05,rkm450,
1996-08-06,rkm479,11.593
1996-08-06,rkm470,11.859000000000002
1996-08-06,rkm440,
1996-08-06,rkm444,12.629000000000001
1996-08-06,rkm450,
1996-08-06,rkm483,11.475
1996-08-06,rkm485,11.415999999999999
1996-08-07,rkm440,
1996-08-07,rkm485,11.636
1996-08-07,rkm470,12.139000000000001
1996-08-07,rkm450,
1996-08-07,rkm483,11.703
1996-08-07,rkm479,11.837
1996-08-07,rkm444,13.013
1996-08-08,rkm450,
1996-08-08,rkm483,11.522
1996-08-08,rkm485,11.454
1996-08-08,rkm479,11.659
1996-08-08,rkm440,
1996-08-08,rkm444,12.856
1996-08-08,rkm470,11.966
1996-08-09,rkm483,11.607999999999999
1996-08-09,rkm440,
1996-08-09,rkm444,12.787
1996-08-09,rkm479,11.729000000000001
1996-08-09,rkm470,12.001
1996-08-09,rkm485,11.548
1996-08-09,rkm450,
1996-08-10,rkm485,11.415999999999999
1996-08-10,rkm444,12.412
1996-08-10,rkm440,
1996-08-10,rkm479,11.561
1996-08-10,rkm483,11.464
1996-08-10,rkm470,11.78
1996-08-10,rkm450,
1996-08-11,rkm483,11.562999999999999
1996-08-11,rkm450,
1996-08-11,rkm440,
1996-08-11,rkm485,11.585
1996-08-11,rkm444,11.148
1996-08-11,rkm479,11.520999999999999
1996-08-11,rkm470,11.425
1996-08-12,rkm450,
1996-08-12,rkm485,11.642999999999999
1996-08-12,rkm479,11.847000000000001
1996-08-12,rkm444,13.039000000000001
1996-08-12,rkm483,11.710999999999999
1996-08-12,rkm470,12.152999999999999
1996-08-12,rkm440,
1996-08-13,rkm470,12.259
1996-08-13,rkm485,11.729000000000001
1996-08-13,rkm450,
1996-08-13,rkm444,13.177999999999999
1996-08-13,rkm483,11.799000000000001
1996-08-13,rkm479,11.940999999999999
1996-08-13,rkm440,
1996-08-14,rkm440,
1996-08-14,rkm479,11.834000000000001
1996-08-14,rkm470,12.152999999999999
1996-08-14,rkm483,11.692
1996-08-14,rkm485,11.622
1996-08-14,rkm444,13.074000000000002
1996-08-14,rkm450,
1996-08-15,rkm470,12.027999999999999
1996-08-15,rkm485,11.517999999999999
1996-08-15,rkm479,11.722000000000001
1996-08-15,rkm444,12.914000000000001
1996-08-15,rkm450,
1996-08-15,rkm483,11.585999999999999
1996-08-15,rkm440,
1996-08-16,rkm444,12.645
1996-08-16,rkm483,11.482000000000001
1996-08-16,rkm470,11.87
1996-08-16,rkm479,11.600999999999999
1996-08-16,rkm440,
1996-08-16,rkm485,11.423
1996-08-16,rkm450,
1996-08-17,rkm483,11.536
1996-08-17,rkm440,
1996-08-17,rkm485,11.482999999999999
1996-08-17,rkm479,11.642999999999999
1996-08-17,rkm450,
1996-08-17,rkm444,12.578
1996-08-17,rkm470,11.883
1996-08-18,rkm479,11.752
1996-08-18,rkm485,11.583
1996-08-18,rkm444,12.738
1996-08-18,rkm483,11.639000000000001
1996-08-18,rkm450,
1996-08-18,rkm440,
1996-08-18,rkm470,12.005
1996-08-19,rkm450,
1996-08-19,rkm485,11.493
1996-08-19,rkm444,12.662
1996-08-19,rkm483,11.55
1996-08-19,rkm479,11.664000000000001
1996-08-19,rkm470,11.92
1996-08-19,rkm440,
1996-08-20,rkm470,12.017000000000001
1996-08-20,rkm479,11.835999999999999
1996-08-20,rkm485,11.715
1996-08-20,rkm483,11.755
1996-08-20,rkm440,
1996-08-20,rkm450,
1996-08-20,rkm444,12.543
1996-08-21,rkm450,
1996-08-21,rkm440,
1996-08-21,rkm485,11.648
1996-08-21,rkm444,12.872
1996-08-21,rkm470,12.095
1996-08-21,rkm479,11.827
1996-08-21,rkm483,11.707
1996-08-22,rkm444,12.918
1996-08-22,rkm485,11.724
1996-08-22,rkm440,
1996-08-22,rkm479,11.898
1996-08-22,rkm450,
1996-08-22,rkm470,12.16
1996-08-22,rkm483,11.782
1996-08-23,rkm485,11.55
1996-08-23,rkm450,
1996-08-23,rkm479,11.706
1996-08-23,rkm440,
1996-08-23,rkm470,11.940999999999999
1996-08-23,rkm483,11.602
1996-08-23,rkm444,12.620999999999999
1996-08-24,rkm483,11.630999999999998
1996-08-24,rkm479,11.745999999999999
1996-08-24,rkm450,
1996-08-24,rkm470,12.005
1996-08-24,rkm485,11.574000000000002
1996-08-24,rkm444,12.754000000000001
1996-08-24,rkm440,
1996-08-25,rkm440,
1996-08-25,rkm479,11.878
1996-08-25,rkm450,
1996-08-25,rkm470,12.155999999999999
1996-08-25,rkm444,12.958
1996-08-25,rkm485,11.694
1996-08-25,rkm483,11.755
1996-08-26,rkm440,
1996-08-26,rkm479,11.842
1996-08-26,rkm483,11.724
1996-08-26,rkm485,11.665999999999999
1996-08-26,rkm444,12.87
1996-08-26,rkm450,
1996-08-26,rkm470,12.106
1996-08-27,rkm470,12.030999999999999
1996-08-27,rkm440,
1996-08-27,rkm483,11.66
1996-08-27,rkm479,11.774000000000001
1996-08-27,rkm444,12.774000000000001
1996-08-27,rkm485,11.603
1996-08-27,rkm450,
1996-08-28,rkm470,12.020999999999999
1996-08-28,rkm483,11.689
1996-08-28,rkm440,
1996-08-28,rkm450,
1996-08-28,rkm479,11.790999999999999
1996-08-28,rkm444,12.687000000000001
1996-08-28,rkm485,11.638
1996-08-29,rkm479,11.970999999999998
1996-08-29,rkm483,11.865
1996-08-29,rkm444,12.902000000000001
1996-08-29,rkm440,
1996-08-29,rkm485,11.812000000000001
1996-08-29,rkm450,
1996-08-29,rkm470,12.21
1996-08-30,rkm479,12.052
1996-08-30,rkm444,13.123
1996-08-30,rkm483,11.93
1996-08-30,rkm485,11.869000000000002
1996-08-30,rkm450,
1996-08-30,rkm470,12.327
1996-08-30,rkm440,
1996-08-31,rkm470,12.377
1996-08-31,rkm444,13.217
1996-08-31,rkm479,12.085999999999999
1996-08-31,rkm485,11.892999999999999
1996-08-31,rkm450,
1996-08-31,rkm440,
1996-08-31,rkm483,11.957
1996-09-01,rkm444,12.995
1996-09-01,rkm483,11.909
1996-09-01,rkm450,
1996-09-01,rkm485,11.854000000000001
1996-09-01,rkm470,12.270999999999999
1996-09-01,rkm440,
1996-09-01,rkm479,12.02
1996-09-02,rkm450,
1996-09-02,rkm483,11.888
1996-09-02,rkm485,11.837
1996-09-02,rkm444,12.902000000000001
1996-09-02,rkm440,
1996-09-02,rkm470,12.225999999999999
1996-09-02,rkm479,11.992
1996-09-03,rkm479,12.030999999999999
1996-09-03,rkm485,11.895
1996-09-03,rkm440,
1996-09-03,rkm444,12.831
1996-09-03,rkm470,12.237
1996-09-03,rkm483,11.94
1996-09-03,rkm450,
1996-09-04,rkm485,11.958
1996-09-04,rkm444,12.833
1996-09-04,rkm483,12.0
1996-09-04,rkm440,
1996-09-04,rkm479,12.085999999999999
1996-09-04,rkm470,12.277999999999999
1996-09-04,rkm450,
1996-09-05,rkm470,12.442
1996-09-05,rkm440,
1996-09-05,rkm485,12.071
1996-09-05,rkm444,13.087
1996-09-05,rkm450,
1996-09-05,rkm483,12.12
1996-09-05,rkm479,12.219000000000001
1996-09-06,rkm444,13.425
1996-09-06,rkm483,12.095
1996-09-06,rkm440,
1996-09-06,rkm470,12.538
1996-09-06,rkm450,
1996-09-06,rkm479,12.231
1996-09-06,rkm485,12.027000000000001
1996-09-07,rkm485,12.052999999999999
1996-09-07,rkm479,12.239
1996-09-07,rkm444,13.328
1996-09-07,rkm450,
1996-09-07,rkm440,
1996-09-07,rkm470,12.519
1996-09-07,rkm483,12.115
1996-09-08,rkm470,12.405999999999999
1996-09-08,rkm483,12.015
